,id,votes
10,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,"[{'proposalID': {'id': '36'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '39'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '44'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '46'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '61'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '65'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '73'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '74'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '75'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '81'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '85'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '87'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '95'}, 'support': 1, 'single_vote': '1'}]"
11,0x1977c4b06a76c160eff920c67fbc0635124364c8,"[{'proposalID': {'id': '38'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '40'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '42'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '43'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '44'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '47'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '51'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '53'}, 'support': 1, 'single_vote': '1'}]"
12,0x1984edf70973e1389548f21cd0dcb15b408240c9,"[{'proposalID': {'id': '44'}, 'support': 1, 'single_vote': '0'}, {'proposalID': {'id': '47'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '68'}, 'support': 1, 'single_vote': '1'}]"
13,0x1bde33dbc5c2ac7109c4a7ecf0d0a0a6cd6f57cc,"[{'proposalID': {'id': '95'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '99'}, 'support': 1, 'single_vote': '1'}]"
14,0x1e32a859d69dde58d03820f8f138c99b688d132f,"[{'proposalID': {'id': '53'}, 'support': 1, 'single_vote': '1'}]"
15,0x1e341aa44c293d95d13d778492d417d1be4e63d5,"[{'proposalID': {'id': '67'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '70'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '85'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '87'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '91'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '92'}, 'support': 1, 'single_vote': '1'}]"
16,0x203cc9b81c53fd649bd575e0e19925dd1a2a54da,"[{'proposalID': {'id': '100'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '101'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '103'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '104'}, 'support': 1, 'single_vote': '1'}]"
17,0x22a8d48de82c0ad16318b43a43aa92f13b3a43e9,"[{'proposalID': {'id': '82'}, 'support': 1, 'single_vote': '0'}]"
18,0x231a07c825f052b895de5fd1513ce40d18e14af5,"[{'proposalID': {'id': '95'}, 'support': 1, 'single_vote': '3'}]"
19,0x24d7a9daf84a3f30b279b931a732f58c4eb0e52b,"[{'proposalID': {'id': '38'}, 'support': 1, 'single_vote': '1'}]"
20,0x2536c09e5f5691498805884fa37811be3b2bddb4,"[{'proposalID': {'id': '1'}, 'support': 1, 'single_vote': '1'}]"
21,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,"[{'proposalID': {'id': '16'}, 'support': 1, 'single_vote': '9'}, {'proposalID': {'id': '1'}, 'support': 1, 'single_vote': '2'}, {'proposalID': {'id': '17'}, 'support': 1, 'single_vote': '10'}, {'proposalID': {'id': '18'}, 'support': 1, 'single_vote': '10'}, {'proposalID': {'id': '19'}, 'support': 1, 'single_vote': '11'}, {'proposalID': {'id': '20'}, 'support': 1, 'single_vote': '11'}, {'proposalID': {'id': '21'}, 'support': 2, 'single_vote': '11'}, {'proposalID': {'id': '22'}, 'support': 1, 'single_vote': '11'}, {'proposalID': {'id': '23'}, 'support': 1, 'single_vote': '12'}, {'proposalID': {'id': '24'}, 'support': 0, 'single_vote': '12'}, {'proposalID': {'id': '25'}, 'support': 1, 'single_vote': '12'}, {'proposalID': {'id': '26'}, 'support': 1, 'single_vote': '12'}, {'proposalID': {'id': '27'}, 'support': 1, 'single_vote': '13'}, {'proposalID': {'id': '28'}, 'support': 1, 'single_vote': '13'}, {'proposalID': {'id': '29'}, 'support': 1, 'single_vote': '15'}, {'proposalID': {'id': '30'}, 'support': 1, 'single_vote': '15'}, {'proposalID': {'id': '31'}, 'support': 1, 'single_vote': '16'}, {'proposalID': {'id': '32'}, 'support': 1, 'single_vote': '16'}, {'proposalID': {'id': '2'}, 'support': 1, 'single_vote': '2'}, {'proposalID': {'id': '33'}, 'support': 1, 'single_vote': '17'}, {'proposalID': {'id': '34'}, 'support': 1, 'single_vote': '17'}, {'proposalID': {'id': '36'}, 'support': 1, 'single_vote': '18'}, {'proposalID': {'id': '37'}, 'support': 1, 'single_vote': '18'}, {'proposalID': {'id': '38'}, 'support': 1, 'single_vote': '19'}, {'proposalID': {'id': '39'}, 'support': 1, 'single_vote': '19'}, {'proposalID': {'id': '40'}, 'support': 1, 'single_vote': '21'}, {'proposalID': {'id': '42'}, 'support': 1, 'single_vote': '21'}, {'proposalID': {'id': '43'}, 'support': 1, 'single_vote': '22'}, {'proposalID': {'id': '44'}, 'support': 1, 'single_vote': '23'}, {'proposalID': {'id': '45'}, 'support': 1, 'single_vote': '23'}, {'proposalID': {'id': '46'}, 'support': 1, 'single_vote': '24'}, {'proposalID': {'id': '48'}, 'support': 1, 'single_vote': '24'}, {'proposalID': {'id': '3'}, 'support': 1, 'single_vote': '3'}, {'proposalID': {'id': '49'}, 'support': 2, 'single_vote': '25'}, {'proposalID': {'id': '52'}, 'support': 2, 'single_vote': '25'}, {'proposalID': {'id': '53'}, 'support': 1, 'single_vote': '25'}, {'proposalID': {'id': '57'}, 'support': 1, 'single_vote': '26'}, {'proposalID': {'id': '58'}, 'support': 1, 'single_vote': '26'}, {'proposalID': {'id': '59'}, 'support': 0, 'single_vote': '26'}, {'proposalID': {'id': '60'}, 'support': 1, 'single_vote': '25'}, {'proposalID': {'id': '61'}, 'support': 1, 'single_vote': '25'}, {'proposalID': {'id': '62'}, 'support': 1, 'single_vote': '25'}, {'proposalID': {'id': '63'}, 'support': 1, 'single_vote': '26'}, {'proposalID': {'id': '64'}, 'support': 1, 'single_vote': '26'}, {'proposalID': {'id': '4'}, 'support': 1, 'single_vote': '3'}, {'proposalID': {'id': '65'}, 'support': 1, 'single_vote': '26'}, {'proposalID': {'id': '67'}, 'support': 1, 'single_vote': '26'}, {'proposalID': {'id': '68'}, 'support': 1, 'single_vote': '26'}, {'proposalID': {'id': '69'}, 'support': 1, 'single_vote': '26'}, {'proposalID': {'id': '71'}, 'support': 1, 'single_vote': '27'}, {'proposalID': {'id': '72'}, 'support': 2, 'single_vote': '27'}, {'proposalID': {'id': '73'}, 'support': 1, 'single_vote': '28'}, {'proposalID': {'id': '75'}, 'support': 1, 'single_vote': '28'}, {'proposalID': {'id': '77'}, 'support': 1, 'single_vote': '28'}, {'proposalID': {'id': '78'}, 'support': 2, 'single_vote': '29'}, {'proposalID': {'id': '5'}, 'support': 1, 'single_vote': '5'}, {'proposalID': {'id': '81'}, 'support': 0, 'single_vote': '29'}, {'proposalID': {'id': '82'}, 'support': 1, 'single_vote': '29'}, {'proposalID': {'id': '83'}, 'support': 1, 'single_vote': '29'}, {'proposalID': {'id': '85'}, 'support': 1, 'single_vote': '30'}, {'proposalID': {'id': '87'}, 'support': 1, 'single_vote': '29'}, {'proposalID': {'id': '89'}, 'support': 0, 'single_vote': '29'}, {'proposalID': {'id': '90'}, 'support': 1, 'single_vote': '30'}, {'proposalID': {'id': '91'}, 'support': 1, 'single_vote': '30'}, {'proposalID': {'id': '92'}, 'support': 1, 'single_vote': '30'}, {'proposalID': {'id': '93'}, 'support': 0, 'single_vote': '30'}, {'proposalID': {'id': '95'}, 'support': 1, 'single_vote': '30'}, {'proposalID': {'id': '6'}, 'support': 1, 'single_vote': '5'}, {'proposalID': {'id': '97'}, 'support': 1, 'single_vote': '31'}, {'proposalID': {'id': '8'}, 'support': 1, 'single_vote': '6'}, {'proposalID': {'id': '9'}, 'support': 1, 'single_vote': '6'}, {'proposalID': {'id': '10'}, 'support': 1, 'single_vote': '7'}, {'proposalID': {'id': '11'}, 'support': 1, 'single_vote': '7'}, {'proposalID': {'id': '12'}, 'support': 1, 'single_vote': '7'}, {'proposalID': {'id': '14'}, 'support': 1, 'single_vote': '8'}, {'proposalID': {'id': '15'}, 'support': 1, 'single_vote': '9'}]"
22,0x2c6941d2174212656a512c7ab9e86e16ceaa6359,"[{'proposalID': {'id': '43'}, 'support': 1, 'single_vote': '0'}, {'proposalID': {'id': '55'}, 'support': 0, 'single_vote': '1'}]"
23,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,"[{'proposalID': {'id': '9'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '10'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '12'}, 'support': 1, 'single_vote': '1'}]"
24,0x2ef24ddbb0551f71e270eba4da94fe72f98c178a,"[{'proposalID': {'id': '26'}, 'support': 1, 'single_vote': '0'}]"
25,0x2f8334822c7362f3d80fe731d3962d582d25bf5b,"[{'proposalID': {'id': '73'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '74'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '75'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '77'}, 'support': 1, 'single_vote': '1'}]"
26,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,"[{'proposalID': {'id': '30'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '33'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '35'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '37'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '40'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '41'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '42'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '44'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '45'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '46'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '47'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '48'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '49'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '51'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '52'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '54'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '55'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '56'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '57'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '58'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '59'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '60'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '61'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '62'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '63'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '64'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '65'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '67'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '68'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '69'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '70'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '72'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '77'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '82'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '83'}, 'support': 1, 'single_vote': '1'}]"
27,0x33daf8e90cd1f214cc25a1865649e847254f2ece,"[{'proposalID': {'id': '45'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '95'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '6'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '99'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '100'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '101'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '102'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '103'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '104'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '9'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '11'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '12'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '13'}, 'support': 1, 'single_vote': '1'}]"
28,0x347b43a9f6e5ef282c93005308b4bc45b79f5e61,"[{'proposalID': {'id': '89'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '90'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '91'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '94'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '95'}, 'support': 1, 'single_vote': '1'}]"
29,0x3496f3600070cc01d9665d1057f6f39afc0fe149,"[{'proposalID': {'id': '83'}, 'support': 2, 'single_vote': '2'}]"
30,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,"[{'proposalID': {'id': '47'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '51'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '52'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '53'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '54'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '55'}, 'support': 2, 'single_vote': '1'}, {'proposalID': {'id': '56'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '61'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '62'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '72'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '73'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '75'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '77'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '82'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '83'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '84'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '87'}, 'support': 1, 'single_vote': '1'}]"
31,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,"[{'proposalID': {'id': '17'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '18'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '29'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '30'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '33'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '61'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '14'}, 'support': 1, 'single_vote': '1'}]"
32,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,"[{'proposalID': {'id': '33'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '42'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '67'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '69'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '75'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '78'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '81'}, 'support': 0, 'single_vote': '1'}, {'proposalID': {'id': '82'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '90'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '91'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '92'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '99'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '100'}, 'support': 1, 'single_vote': '1'}, {'proposalID': {'id': '102'}, 'support': 1, 'single_vote': '2'}, {'proposalID': {'id': '103'}, 'support': 1, 'single_vote': '2'}, {'proposalID': {'id': '105'}, 'support': 1, 'single_vote': '2'}]"
